event_id,input_severity,input_ml_confidence_raw,input_ml_prediction,input_cvss_score,input_ioc_status,input_ioc_confidence,input_asset_name,input_asset_criticality_label,input_asset_criticality_verified,input_asset_criticality_score_0to1,input_failed_login_attempts,risk_score_internal,risk_score,risk_level,priority,risk_score_complete,missing_components,component_weight_coverage,asset_criticality_score,reasons,calculated_at
EVT09389,Medium,29.25,Normal,0.4,No IOC Match,,LEG-PRT-0017,Unknown,False,,0,0.2577,25.77,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157035+00:00
EVT09390,High,43.52,Normal,6.5,No IOC Match,,ENG-PC-0113,Unknown,False,,0,0.5329,53.29,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157069+00:00
EVT09391,Low,38.44,Normal,8.4,No IOC Match,,HR-PRT-0046,Unknown,False,,0,0.4083,40.83,Medium,Monitor,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.157104+00:00
EVT09392,Low,28.23,Normal,3.8,No IOC Match,,MKT-SRV-0063,Unknown,False,,0,0.2613,26.13,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157138+00:00
EVT09393,Critical,41.36,Normal,8.8,No IOC Match,,HR-RTR-0023,Unknown,False,,0,0.6618,66.18,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.157171+00:00
EVT09394,Low,49.19,Normal,8.9,No IOC Match,,HR-LAP-0027,Unknown,False,,0,0.4543,45.43,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.157208+00:00
EVT09395,Medium,34.04,Normal,7.4,No IOC Match,,HR-LAP-0092,Unknown,False,,0,0.4476,44.76,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157244+00:00
EVT09396,Medium,41.81,Normal,3.9,No IOC Match,,LEG-PRT-0129,Unknown,False,,6,0.3844,38.44,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.157278+00:00
EVT09397,Medium,68.34,Suspicious,4.8,No IOC Match,,ENG-MOB-0082,Unknown,False,,8,0.4898,48.98,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.157311+00:00
EVT09398,Medium,19.04,Normal,5.8,No IOC Match,,SAL-PRT-0089,Unknown,False,,0,0.3607,36.07,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157345+00:00
EVT09399,Low,30.28,Normal,0.1,No IOC Match,,FIN-FW-0012,Unknown,False,,0,0.1752,17.52,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157379+00:00
EVT09400,Critical,24.61,Normal,5.9,No IOC Match,,MKT-DB-0101,Unknown,False,,0,0.5369,53.69,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157434+00:00
EVT09401,Medium,67.38,Normal,6.3,No IOC Match,,SAL-FW-0088,Unknown,False,,7,0.5243,52.43,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.157471+00:00
EVT09402,Low,52.33,Normal,9.7,No IOC Match,,FIN-PC-0068,Unknown,False,,0,0.4842,48.42,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.157509+00:00
EVT09403,Medium,31.11,Normal,7.0,No IOC Match,,OPS-SW-0046,Unknown,False,,0,0.4285,42.85,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157542+00:00
EVT09404,Low,42.78,Normal,4.7,No IOC Match,,LEG-SRV-0052,Unknown,False,,5,0.3293,32.93,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.157576+00:00
EVT09405,Low,24.77,Normal,2.9,No IOC Match,,MKT-FW-0059,Unknown,False,,0,0.228,22.8,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157612+00:00
EVT09406,High,41.76,Normal,9.4,No IOC Match,,ENG-DB-0087,Unknown,False,,0,0.5999,59.99,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.157646+00:00
EVT09407,Medium,35.08,Normal,3.2,No IOC Match,,OPS-LAP-0063,Unknown,False,,4,0.3459,34.59,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157681+00:00
EVT09408,High,24.05,Normal,1.7,No IOC Match,,IT-SW-0124,Unknown,False,,0,0.352,35.2,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157715+00:00
EVT09409,High,35.68,Normal,3.1,No IOC Match,,HR-SW-0056,Unknown,False,,0,0.4234,42.34,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157749+00:00
EVT09410,High,55.6,Normal,9.9,No IOC Match,,MKT-RTR-0108,Unknown,False,,2,0.6556,65.56,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.157785+00:00
EVT09411,Critical,25.34,Normal,4.8,No IOC Match,,FIN-SRV-0051,Unknown,False,,0,0.5117,51.17,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157819+00:00
EVT09412,Critical,61.14,Suspicious,4.1,No IOC Match,,SAL-MOB-0071,Unknown,False,,0,0.6061,60.61,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157852+00:00
EVT09413,Medium,30.79,Normal,8.4,No IOC Match,,LEG-SW-0004,Unknown,False,,0,0.4625,46.25,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.157886+00:00
EVT09414,Medium,35.69,Normal,6.9,No IOC Match,,OPS-PC-0048,Unknown,False,,1,0.4403,44.03,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157920+00:00
EVT09415,Low,31.64,Normal,6.1,No IOC Match,,ENG-PRT-0104,Unknown,False,,0,0.3295,32.95,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.157956+00:00
EVT09416,Medium,37.76,Normal,8.7,No IOC Match,,LEG-SW-0104,Unknown,False,,0,0.4917,49.17,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.157991+00:00
EVT09417,Medium,17.79,Normal,1.0,No IOC Match,,IT-LAP-0053,Unknown,False,,0,0.2368,23.68,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.158057+00:00
EVT09418,Medium,30.07,Normal,8.8,No IOC Match,,IT-PC-0027,Unknown,False,,0,0.4702,47.02,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.158093+00:00
EVT09419,Medium,10.93,Normal,3.1,No IOC Match,,LEG-PRT-0091,Unknown,False,,0,0.2679,26.79,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.158128+00:00
EVT09420,High,51.32,Normal,2.0,No IOC Match,,HR-DB-0066,Unknown,False,,5,0.4447,44.47,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.158162+00:00
EVT09421,High,31.22,Normal,8.6,No IOC Match,,IT-FW-0103,Unknown,False,,0,0.5469,54.69,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.158199+00:00
EVT09422,High,23.64,Normal,6.7,No IOC Match,,LEG-SRV-0025,Unknown,False,,0,0.4757,47.57,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.158233+00:00
EVT09423,Medium,48.3,Normal,9.8,No IOC Match,,LEG-PRT-0036,Unknown,False,,0,0.5522,55.22,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.158268+00:00
EVT09424,Medium,25.86,Normal,8.2,No IOC Match,,OPS-MOB-0064,Unknown,False,,0,0.4421,44.21,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.158302+00:00
EVT09425,Low,73.9,Normal,8.4,No IOC Match,,LEG-SW-0082,Unknown,False,,7,0.5191,51.91,Moderate,Review When Possible,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:32.158336+00:00
EVT09426,Critical,20.0,Normal,1.3,No IOC Match,,FIN-SRV-0046,Unknown,False,,0,0.4075,40.75,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.158372+00:00
EVT09427,Medium,28.5,Normal,8.6,No IOC Match,,IT-FW-0093,Unknown,False,,0,0.4603,46.03,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.158424+00:00
EVT09428,High,49.73,Normal,7.2,No IOC Match,,MKT-PC-0033,Medium,True,0.5,7,0.5558,55.58,Moderate,Review When Possible,True,[],1.0,0.5,['Multiple failed login attempts'],2026-09-02T05:58:32.158467+00:00
EVT09429,Medium,16.09,Normal,4.8,No IOC Match,,IT-DB-0128,Unknown,False,,0,0.3265,32.65,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.158503+00:00
EVT09430,Critical,41.52,Normal,8.6,No IOC Match,,MKT-RTR-0015,Unknown,False,,0,0.6573,65.73,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.158541+00:00
EVT09431,Critical,25.37,Normal,0.0,No IOC Match,,HR-SRV-0064,Unknown,False,,0,0.3918,39.18,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.158580+00:00
EVT09432,High,40.2,Normal,0.9,No IOC Match,,MKT-SW-0020,Unknown,False,,5,0.3825,38.25,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.158614+00:00
EVT09433,Medium,25.86,Normal,4.5,No IOC Match,,FIN-LAP-0020,Unknown,False,,0,0.3496,34.96,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.158648+00:00
EVT09434,Medium,37.46,Normal,7.1,No IOC Match,,IT-DB-0109,Unknown,False,,3,0.4508,45.08,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.158682+00:00
EVT09435,Critical,43.78,Normal,9.0,No IOC Match,,MKT-RTR-0023,Unknown,False,,0,0.6743,67.43,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.158716+00:00
EVT09436,Low,23.11,Normal,5.6,No IOC Match,,LEG-LAP-0085,Unknown,False,,0,0.2903,29.03,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.158750+00:00
EVT09437,Medium,77.14,Suspicious,1.1,No IOC Match,,IT-SRV-0059,Unknown,False,,8,0.4248,42.48,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.158788+00:00
EVT09438,Low,33.28,Normal,6.8,No IOC Match,,IT-PRT-0028,Unknown,False,,0,0.3521,35.21,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.158825+00:00
EVT09439,High,38.0,Normal,1.8,No IOC Match,,OPS-FW-0007,Unknown,False,,5,0.3981,39.81,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.158859+00:00
EVT09440,Critical,64.4,Suspicious,8.2,No IOC Match,,LEG-LAP-0031,Low,True,0.25,0,0.625,62.5,High,Investigate Soon,True,[],1.0,0.25,['High CVSS vulnerability'],2026-09-02T05:58:32.158895+00:00
EVT09441,Low,70.98,Suspicious,4.3,No IOC Match,,IT-MOB-0005,Unknown,False,,4,0.4074,40.74,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.158930+00:00
EVT09442,Medium,23.63,Normal,7.2,No IOC Match,,HR-RTR-0039,Unknown,False,,0,0.4101,41.01,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.158966+00:00
EVT09443,High,22.8,Normal,5.1,No IOC Match,,MKT-IOT-0030,Unknown,False,,0,0.4331,43.31,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159000+00:00
EVT09444,Critical,43.06,Normal,3.6,No IOC Match,,ENG-PC-0031,Unknown,False,,1,0.5371,53.71,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159034+00:00
EVT09445,Medium,50.5,Normal,3.4,No IOC Match,,SAL-FW-0083,Unknown,False,,7,0.3991,39.91,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.159068+00:00
EVT09446,High,34.93,Normal,8.8,No IOC Match,,MKT-SW-0008,Unknown,False,,0,0.5635,56.35,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.159102+00:00
EVT09447,Critical,30.76,Normal,1.9,No IOC Match,,SAL-SRV-0128,Unknown,False,,0,0.4561,45.61,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159139+00:00
EVT09448,High,31.58,Normal,0.1,No IOC Match,,MKT-SRV-0037,Unknown,False,,0,0.3356,33.56,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159173+00:00
EVT09449,High,21.65,Normal,3.6,No IOC Match,,HR-PC-0067,Unknown,False,,0,0.392,39.2,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159207+00:00
EVT09450,Critical,58.81,Normal,4.9,No IOC Match,,MKT-PC-0043,Unknown,False,,7,0.6188,61.88,High,Investigate Soon,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.159241+00:00
EVT09451,Medium,21.02,Normal,4.7,No IOC Match,,MKT-PC-0076,Unknown,False,,0,0.3394,33.94,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159275+00:00
EVT09452,Low,47.62,Normal,0.3,No IOC Match,,HR-PC-0059,Unknown,False,,4,0.2344,23.44,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159311+00:00
EVT09453,Medium,13.4,Normal,3.0,No IOC Match,,SAL-LAP-0014,Unknown,False,,0,0.2731,27.31,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159345+00:00
EVT09454,Medium,26.88,Normal,4.2,No IOC Match,,SAL-MOB-0027,Unknown,False,,0,0.3453,34.53,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159432+00:00
EVT09455,Low,32.53,Normal,5.8,No IOC Match,,HR-MOB-0111,Unknown,False,,0,0.3248,32.48,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159474+00:00
EVT09456,Medium,35.78,Normal,6.4,No IOC Match,,MKT-SW-0061,Unknown,False,,3,0.4281,42.81,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159510+00:00
EVT09457,High,30.25,Normal,7.9,No IOC Match,,IT-MOB-0080,Unknown,False,,0,0.5264,52.64,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159544+00:00
EVT09458,Critical,42.85,Normal,9.4,No IOC Match,,FIN-PRT-0019,Unknown,False,,0,0.6814,68.14,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.159581+00:00
EVT09459,High,63.39,Normal,9.6,No IOC Match,,MKT-RTR-0111,Unknown,False,,0,0.6725,67.25,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.159615+00:00
EVT09460,High,28.03,Normal,5.3,No IOC Match,,OPS-PC-0097,Unknown,False,,0,0.4545,45.45,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159651+00:00
EVT09461,Medium,17.09,Normal,5.1,No IOC Match,,SAL-PRT-0044,Unknown,False,,0,0.3372,33.72,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159685+00:00
EVT09462,High,36.56,Normal,8.6,No IOC Match,,FIN-PRT-0068,Unknown,False,,0,0.5636,56.36,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.159719+00:00
EVT09463,Medium,37.39,Normal,9.8,No IOC Match,,SAL-FW-0102,Unknown,False,,0,0.5181,51.81,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.159753+00:00
EVT09464,Critical,21.44,Normal,1.6,No IOC Match,,SAL-PC-0005,Unknown,False,,0,0.4195,41.95,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159787+00:00
EVT09465,Medium,41.7,Normal,4.0,No IOC Match,,OPS-RTR-0097,Unknown,False,,7,0.3866,38.66,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.159821+00:00
EVT09466,High,17.28,Normal,3.4,No IOC Match,,FIN-SW-0078,Unknown,False,,0,0.3734,37.34,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159855+00:00
EVT09467,High,36.46,Normal,7.5,No IOC Match,,ENG-PRT-0080,Unknown,False,,0,0.5358,53.58,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159889+00:00
EVT09468,Low,44.39,Normal,3.7,No IOC Match,,OPS-PC-0075,Unknown,False,,3,0.3093,30.93,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.159923+00:00
EVT09469,Low,50.57,Normal,4.3,No IOC Match,,OPS-PRT-0040,Medium,True,0.5,0,0.3749,37.49,Medium,Monitor,True,[],1.0,0.5,[],2026-09-02T05:58:32.159958+00:00
EVT09470,Medium,55.32,Normal,7.1,No IOC Match,,ENG-SRV-0061,Unknown,False,,5,0.5066,50.66,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.159993+00:00
EVT09471,High,46.58,Normal,5.5,No IOC Match,,LEG-FW-0058,Unknown,False,,4,0.5174,51.74,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160029+00:00
EVT09472,Low,22.47,Normal,3.8,No IOC Match,,IT-MOB-0078,Unknown,False,,0,0.2433,24.33,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160063+00:00
EVT09473,High,82.7,Suspicious,8.5,No IOC Match,,SAL-DB-0093,Unknown,False,,6,0.7053,70.53,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:32.160096+00:00
EVT09474,Medium,23.05,Normal,4.9,No IOC Match,,MKT-DB-0018,Unknown,False,,0,0.3508,35.08,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160130+00:00
EVT09475,High,21.27,Normal,2.0,No IOC Match,,FIN-MOB-0023,Unknown,False,,0,0.3508,35.08,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160165+00:00
EVT09476,Medium,48.97,Normal,2.9,No IOC Match,,OPS-SRV-0061,Unknown,False,,0,0.3818,38.18,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160198+00:00
EVT09477,High,27.31,Normal,9.5,No IOC Match,,ENG-FW-0085,Unknown,False,,0,0.5572,55.72,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.160232+00:00
EVT09478,Low,29.82,Normal,7.2,No IOC Match,,MKT-IOT-0075,Unknown,False,,0,0.3513,35.13,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160266+00:00
EVT09479,Low,33.95,Normal,6.0,No IOC Match,,ENG-PC-0015,Unknown,False,,0,0.3342,33.42,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160302+00:00
EVT09480,Low,27.08,Normal,2.2,No IOC Match,,OPS-MOB-0035,Unknown,False,,0,0.2178,21.78,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160337+00:00
EVT09481,Medium,24.26,Normal,0.5,No IOC Match,,SAL-PRT-0069,Unknown,False,,0,0.2446,24.46,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160372+00:00
EVT09482,Critical,44.02,Normal,10.0,No IOC Match,,HR-PRT-0062,Unknown,False,,0,0.7001,70.01,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.160429+00:00
EVT09483,Critical,47.1,Normal,5.8,No IOC Match,,LEG-FW-0019,Unknown,False,,2,0.6047,60.47,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160468+00:00
EVT09484,High,44.9,Normal,2.6,No IOC Match,,OPS-IOT-0064,Unknown,False,,0,0.4397,43.97,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160502+00:00
EVT09485,Medium,24.96,Normal,0.6,No IOC Match,,HR-PC-0036,Unknown,False,,0,0.2492,24.92,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160537+00:00
EVT09486,Medium,37.2,Normal,6.7,No IOC Match,,IT-PRT-0096,Unknown,False,,0,0.44,44.0,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160571+00:00
EVT09487,High,52.7,Normal,6.4,No IOC Match,,MKT-DB-0090,Unknown,False,,6,0.5591,55.91,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.160606+00:00
EVT09488,High,17.08,Normal,4.8,No IOC Match,,ENG-DB-0049,Unknown,False,,0,0.4077,40.77,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160640+00:00
EVT09489,Medium,38.93,Normal,8.4,No IOC Match,,LEG-SW-0073,Unknown,False,,0,0.4879,48.79,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.160674+00:00
EVT09490,Critical,37.08,Normal,8.2,No IOC Match,,FIN-PC-0061,Unknown,False,,0,0.6334,63.34,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.160713+00:00
EVT09491,Low,30.9,Normal,3.1,No IOC Match,,ENG-PC-0053,Unknown,False,,0,0.2522,25.22,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160749+00:00
EVT09492,High,48.52,Normal,8.6,No IOC Match,,HR-SW-0066,Unknown,False,,1,0.601,60.1,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.160784+00:00
EVT09493,Critical,26.14,Normal,5.6,No IOC Match,,HR-FW-0118,Unknown,False,,0,0.5342,53.42,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160818+00:00
EVT09494,Medium,52.0,Normal,7.4,No IOC Match,,MKT-PRT-0041,Unknown,False,,4,0.5038,50.38,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160852+00:00
EVT09495,High,31.49,Normal,7.4,No IOC Match,,LEG-LAP-0017,Unknown,False,,0,0.5178,51.78,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160887+00:00
EVT09496,High,39.01,Normal,3.0,No IOC Match,,MKT-DB-0047,Unknown,False,,4,0.4313,43.13,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160922+00:00
EVT09497,Low,53.68,Normal,4.8,No IOC Match,,SAL-SRV-0078,Unknown,False,,0,0.3659,36.59,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160956+00:00
EVT09498,Medium,20.85,Normal,1.3,No IOC Match,,LEG-RTR-0039,Unknown,False,,0,0.2539,25.39,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.160990+00:00
EVT09499,Low,45.32,Normal,1.6,No IOC Match,,IT-IOT-0127,Medium,True,0.5,0,0.3078,30.78,Medium,Monitor,True,[],1.0,0.5,[],2026-09-02T05:58:32.161025+00:00
EVT09500,Medium,52.43,Normal,9.7,No IOC Match,,SAL-LAP-0085,Unknown,False,,4,0.5626,56.26,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.161061+00:00
EVT09501,Critical,58.43,Normal,5.2,No IOC Match,,FIN-SW-0005,Unknown,False,,8,0.6251,62.51,High,Investigate Soon,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:32.161096+00:00
EVT09502,Low,46.12,Normal,6.9,No IOC Match,,SAL-IOT-0082,Unknown,False,,3,0.3947,39.47,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.161133+00:00
EVT09503,High,20.97,Normal,6.3,No IOC Match,,IT-PC-0047,Unknown,False,,0,0.4574,45.74,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.161167+00:00
EVT09504,High,59.8,Normal,4.3,No IOC Match,,HR-PRT-0093,Unknown,False,,4,0.5287,52.87,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.161202+00:00
EVT09505,Critical,41.43,Normal,9.1,No IOC Match,,SAL-LAP-0113,Unknown,False,,0,0.6695,66.95,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.161235+00:00
EVT09506,Medium,15.91,Normal,3.6,No IOC Match,,HR-SW-0115,Unknown,False,,0,0.296,29.6,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.161269+00:00
EVT09507,Critical,24.06,Normal,3.6,No IOC Match,,MKT-MOB-0044,Unknown,False,,0,0.4777,47.77,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.161304+00:00
EVT09508,Medium,15.59,Normal,2.3,No IOC Match,,FIN-IOT-0075,Unknown,False,,0,0.2625,26.25,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.161338+00:00
EVT09509,High,26.9,Normal,2.9,No IOC Match,,ENG-PC-0022,Unknown,False,,0,0.3909,39.09,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.161371+00:00
EVT09510,High,25.81,Normal,8.2,No IOC Match,,MKT-IOT-0096,Unknown,False,,0,0.52,52.0,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:32.161422+00:00
EVT09511,Low,18.31,Normal,3.5,No IOC Match,,OPS-RTR-0051,Unknown,False,,0,0.2228,22.28,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.161460+00:00
EVT09512,Low,52.59,Normal,7.7,No IOC Match,,HR-IOT-0023,Unknown,False,,2,0.435,43.5,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:32.161495+00:00
