event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,attack_type,threat_indicator
EVT08507,2026-01-30 12:55:00,213.146.4.9,10.0.4.25,garciasuzanne,Phishing Email,DNS,India,India,Device-104,Linux,Failed,High,6,No,CVE-2016-29352,5.2,HR-MOB-0077,Marketing,Normal Activity,False
EVT08508,2026-01-30 13:00:00,20.138.26.201,10.0.1.80,imurillo,SQL Injection Attempt,RDP,India,India,Device-506,Windows 10,Success,High,0,No,NO_CVE,7.5,OPS-SW-0077,Legal,Normal Activity,False
EVT08509,2026-01-30 13:05:00,214.228.218.193,10.0.2.189,owatson,Privilege Escalation,SSH,India,India,Device-376,Linux,Success,Medium,0,No,NO_CVE,8.0,FIN-PRT-0017,Legal,Normal Activity,False
EVT08510,2026-01-30 13:10:00,30.39.106.17,10.0.8.150,lindsey83,Data Exfiltration Attempt,RDP,India,India,Device-401,Linux,Success,Critical,0,No,NO_CVE,9.8,OPS-IOT-0036,Marketing,Normal Activity,False
EVT08511,2026-01-30 13:15:00,117.250.204.43,10.0.2.226,tskinner,Phishing Email,TCP,India,India,Device-116,Windows 11,Success,Medium,0,No,CVE-2016-27233,2.8,OPS-PC-0130,Marketing,Normal Activity,False
EVT08512,2026-01-30 13:20:00,204.121.236.181,10.0.5.105,ugutierrez,Failed Login,HTTPS,India,India,Device-339,Windows Server 2019,Detected,Medium,0,No,NO_CVE,3.7,SAL-PRT-0102,HR,Normal Activity,False
EVT08513,2026-01-30 13:25:00,223.142.101.172,10.0.9.31,leealexander,SQL Injection Attempt,FTP,India,India,Device-625,Linux,Failed,Medium,6,No,NO_CVE,3.7,ENG-SRV-0007,Finance,Normal Activity,False
EVT08514,2026-01-30 13:30:00,188.9.181.205,10.0.4.201,tskinner,Session Hijacking Attempt,TCP,India,India,Device-504,Windows Server 2019,Success,Medium,0,No,NO_CVE,7.6,SAL-PRT-0099,Operations,Normal Activity,False
EVT08515,2026-01-30 13:35:00,157.103.55.99,10.0.9.182,jason14,Credential Dumping,RDP,India,India,Device-921,Linux,Success,Low,0,No,NO_CVE,4.3,IT-DB-0119,IT,Normal Activity,False
EVT08516,2026-01-30 13:40:00,4.147.81.179,10.0.1.32,doylematthew,Failed Login,RDP,India,India,Device-973,Windows Server 2019,Blocked,Medium,0,No,CVE-2016-1966,0.2,LEG-SRV-0102,Finance,Normal Activity,False
EVT08517,2026-01-30 13:45:00,210.224.165.186,10.0.4.147,ndecker,Web Shell Detected,SMB,India,India,Device-236,Windows 11,Failed,High,6,No,CVE-2019-91187,1.7,MKT-SRV-0026,Engineering,Normal Activity,False
EVT08518,2026-01-30 13:50:00,170.139.84.121,10.0.4.95,clarkrebecca,File Access,SMB,India,India,Device-818,Windows 10,Failed,Critical,7,No,NO_CVE,9.0,OPS-LAP-0016,Sales,Normal Activity,False
EVT08519,2026-01-30 13:55:00,107.173.135.64,10.0.1.232,owhite,Ransomware Detected,RDP,India,India,Device-312,Windows 10,Detected,High,0,No,NO_CVE,4.4,SAL-MOB-0011,Engineering,Normal Activity,False
EVT08520,2026-01-30 14:00:00,108.128.125.245,10.0.5.24,zrivera,Firewall Rule Change,HTTP,India,India,Device-977,Windows 10,Failed,Critical,6,No,CVE-2023-60646,6.8,OPS-PC-0092,IT,Normal Activity,False
EVT08521,2026-01-30 14:05:00,199.172.35.131,10.0.3.72,pbuchanan,DNS Tunneling Detected,FTP,India,India,Device-455,Windows Server 2019,Failed,Medium,8,No,NO_CVE,5.3,HR-DB-0089,Finance,Normal Activity,False
EVT08522,2026-01-30 14:10:00,29.72.22.210,10.0.2.159,ndecker,Ransomware Detected,HTTP,India,India,Device-337,macOS,Success,Medium,0,No,NO_CVE,8.2,LEG-PC-0038,Operations,Normal Activity,False
EVT08523,2026-01-30 14:15:00,92.208.129.243,10.0.2.208,summercallahan,Phishing Email,FTP,India,India,Device-486,macOS,Failed,Low,8,No,CVE-2017-23545,1.5,IT-RTR-0096,Finance,Normal Activity,False
EVT08524,2026-01-30 14:20:00,218.6.9.188,10.0.7.98,jesse99,Phishing Email,DNS,India,India,Device-845,macOS,Blocked,Critical,0,No,CVE-2018-79408,7.1,ENG-SRV-0051,HR,Normal Activity,False
EVT08525,2026-01-30 14:25:00,136.15.34.147,10.0.9.66,ugutierrez,Data Exfiltration Attempt,FTP,India,India,Device-696,Windows 11,Blocked,Low,0,No,NO_CVE,9.5,SAL-IOT-0115,HR,Normal Activity,False
EVT08526,2026-01-30 14:30:00,223.111.24.230,10.0.3.74,jgreen,Unauthorized Access,HTTP,India,India,Device-473,Windows 11,Success,High,0,No,CVE-2017-14970,7.3,ENG-RTR-0065,IT,Normal Activity,False
EVT08527,2026-01-30 14:35:00,62.108.212.42,10.0.9.42,cshields,SQL Injection Attempt,FTP,India,India,Device-931,Windows Server 2019,Failed,Low,4,Yes,CVE-2022-37924,3.1,ENG-RTR-0077,Sales,Normal Activity,False
EVT08528,2026-01-30 14:40:00,162.81.85.7,10.0.5.218,carmen16,Failed Login,RDP,India,India,Device-913,Linux,Blocked,Low,0,No,NO_CVE,0.5,OPS-FW-0028,Operations,Normal Activity,False
EVT08529,2026-01-30 14:45:00,192.121.126.165,10.0.5.99,rachaelfigueroa,Ransomware Detected,RDP,India,India,Device-94,Windows Server 2019,Success,Low,0,No,CVE-2020-29992,10.0,OPS-SW-0027,Sales,Normal Activity,False
EVT08530,2026-01-30 14:50:00,94.207.58.139,10.0.2.2,smithdeanna,Brute Force,FTP,India,India,Device-466,Windows Server 2019,Detected,Medium,0,No,CVE-2015-35727,6.6,IT-PC-0029,HR,Normal Activity,False
EVT08531,2026-01-30 14:55:00,213.50.98.35,10.0.3.117,adamslauren,Suspicious Process Execution,RDP,India,India,Device-817,Linux,Success,Medium,0,No,CVE-2021-89508,4.4,ENG-FW-0057,Operations,Normal Activity,False
EVT08532,2026-01-30 15:00:00,161.221.151.114,10.0.7.60,istone,Malware Detection,SMB,India,India,Device-642,Windows 10,Blocked,High,0,No,CVE-2021-82480,6.9,ENG-FW-0114,HR,Normal Activity,False
EVT08533,2026-01-30 15:05:00,223.149.190.239,10.0.7.86,angela58,Session Hijacking Attempt,HTTPS,India,India,Device-433,Windows Server 2019,Failed,High,5,No,CVE-2016-61180,6.0,FIN-MOB-0044,Legal,Normal Activity,False
EVT08534,2026-01-30 15:10:00,200.3.150.70,10.0.7.15,mary46,DDoS Attempt,TCP,India,India,Device-741,Windows Server 2019,Detected,Medium,0,No,NO_CVE,9.4,IT-MOB-0061,IT,Normal Activity,False
EVT08535,2026-01-30 15:15:00,134.205.34.181,10.0.0.55,vvaldez,USB Device Connected,DNS,India,India,Device-955,Windows 10,Success,High,0,No,CVE-2026-59327,6.4,MKT-SRV-0106,Sales,Normal Activity,False
EVT08536,2026-01-30 15:20:00,159.195.236.172,10.0.1.180,nancy35,VPN Connection,HTTP,India,India,Device-831,Linux,Blocked,Low,0,No,NO_CVE,0.1,FIN-LAP-0103,Marketing,Normal Activity,False
EVT08537,2026-01-30 15:25:00,59.218.56.188,10.0.8.36,scortez,Login Success,SMB,India,India,Device-93,Windows 10,Success,Medium,0,No,NO_CVE,1.7,ENG-SRV-0099,Operations,Normal Activity,False
EVT08538,2026-01-30 15:30:00,80.109.216.150,10.0.8.81,leealexander,Port Scan,HTTPS,India,India,Device-890,Linux,Blocked,Low,0,No,CVE-2017-10394,5.4,MKT-SRV-0079,Sales,Normal Activity,False
EVT08539,2026-01-30 15:35:00,162.46.233.161,10.0.3.189,ohudson,Firewall Rule Change,TCP,India,India,Device-846,Windows Server 2019,Failed,High,2,Yes,CVE-2019-57592,6.8,OPS-MOB-0073,Marketing,Normal Activity,False
EVT08540,2026-01-30 15:40:00,106.3.235.209,10.0.9.139,fuenteslisa,DNS Tunneling Detected,DNS,India,India,Device-895,Windows 10,Success,Low,0,No,CVE-2017-87330,7.1,HR-LAP-0050,Marketing,Normal Activity,False
EVT08541,2026-01-30 15:45:00,143.35.237.123,10.0.2.108,ahopkins,Session Hijacking Attempt,DNS,India,India,Device-133,Windows 11,Detected,Medium,0,No,CVE-2024-73956,9.3,FIN-RTR-0018,HR,Normal Activity,False
EVT08542,2026-01-30 15:50:00,145.110.235.54,10.0.7.184,xblake,Suspicious Process Execution,HTTP,India,India,Device-247,macOS,Success,High,0,No,CVE-2019-31039,4.4,MKT-FW-0020,Legal,Normal Activity,False
EVT08543,2026-01-30 15:55:00,134.70.204.35,10.0.8.10,teresa37,Firewall Rule Change,RDP,India,India,Device-181,Windows 10,Failed,Critical,6,Yes,CVE-2022-95324,0.0,HR-FW-0036,IT,Normal Activity,False
EVT08544,2026-01-30 16:00:00,192.186.64.4,10.0.3.229,troy50,Firewall Rule Change,DNS,India,India,Device-252,Windows Server 2019,Failed,High,5,No,NO_CVE,7.9,HR-IOT-0036,HR,Normal Activity,False
EVT08545,2026-01-30 16:05:00,19.151.25.160,10.0.6.174,ftodd,Session Hijacking Attempt,HTTP,India,India,Device-796,Linux,Failed,Low,7,Yes,CVE-2025-36680,0.3,HR-PC-0109,Legal,Normal Activity,False
EVT08546,2026-01-30 16:10:00,223.154.3.6,10.0.2.204,douglas77,Lateral Movement Detected,HTTPS,India,India,Device-962,Windows 11,Failed,Medium,7,No,CVE-2018-8386,8.8,SAL-MOB-0124,Operations,Normal Activity,False
EVT08547,2026-01-30 16:15:00,134.230.164.7,10.0.5.175,uroberts,Firewall Rule Change,HTTPS,India,India,Device-375,Windows Server 2019,Success,High,0,No,CVE-2017-26552,1.5,SAL-PC-0011,Marketing,Normal Activity,False
EVT08548,2026-01-30 16:20:00,203.28.116.75,10.0.1.125,oedwards,Malware Detection,SMB,India,India,Device-286,Linux,Detected,Medium,0,No,NO_CVE,4.2,SAL-MOB-0093,Legal,Normal Activity,False
EVT08549,2026-01-30 16:25:00,48.214.83.254,10.0.2.105,christopherrodgers,Data Exfiltration Attempt,SSH,India,India,Device-99,Windows 11,Success,High,0,No,NO_CVE,4.4,MKT-LAP-0056,IT,Normal Activity,False
EVT08550,2026-01-30 16:30:00,140.180.252.116,10.0.6.83,justinburns,Data Exfiltration Attempt,SSH,India,India,Device-802,macOS,Failed,High,7,No,CVE-2026-37337,7.8,LEG-FW-0069,IT,Normal Activity,False
EVT08551,2026-01-30 16:35:00,55.123.223.164,10.0.0.115,bmurphy,Configuration Change,SMB,India,India,Device-467,Windows 11,Detected,High,0,Yes,CVE-2022-76502,0.3,IT-FW-0088,Legal,Normal Activity,False
EVT08552,2026-01-30 16:40:00,114.90.52.99,10.0.6.26,csalinas,Privilege Escalation,TCP,India,India,Device-611,Linux,Detected,Medium,0,No,NO_CVE,9.2,FIN-SRV-0024,Finance,Normal Activity,False
EVT08553,2026-01-30 16:45:00,144.73.176.3,10.0.7.160,briangarcia,Lateral Movement Detected,HTTPS,India,India,Device-648,Windows 10,Success,High,0,No,NO_CVE,6.5,MKT-PC-0041,Finance,Normal Activity,False
EVT08554,2026-01-30 16:50:00,204.117.229.192,10.0.8.152,ralexander,DDoS Attempt,RDP,India,India,Device-897,Windows 10,Failed,Critical,4,No,NO_CVE,2.1,HR-FW-0105,Engineering,Normal Activity,False
EVT08555,2026-01-30 16:55:00,191.127.43.217,10.0.0.63,matthew05,Configuration Change,FTP,India,India,Device-683,macOS,Blocked,Medium,0,No,NO_CVE,8.4,OPS-PRT-0026,Engineering,Normal Activity,False
EVT08556,2026-01-30 17:00:00,201.71.138.146,10.0.7.120,gloverjustin,DNS Tunneling Detected,SSH,India,India,Device-125,Windows Server 2019,Success,Medium,0,No,CVE-2016-61687,1.1,FIN-FW-0107,Marketing,Normal Activity,False
EVT08557,2026-01-30 17:05:00,149.109.254.2,10.0.3.222,christinablack,Account Lockout,FTP,India,India,Device-882,Windows Server 2019,Success,Low,0,No,CVE-2019-95285,3.7,HR-SRV-0007,Engineering,Normal Activity,False
EVT08558,2026-01-30 17:10:00,181.181.187.153,10.0.2.137,kevin05,USB Device Connected,SSH,India,India,Device-564,Windows 11,Detected,Medium,0,No,CVE-2019-13778,2.8,HR-DB-0054,Engineering,Normal Activity,False
EVT08559,2026-01-30 17:15:00,211.171.78.80,10.0.0.180,wduran,Credential Dumping,TCP,India,India,Device-264,Windows 11,Success,Low,0,Yes,CVE-2024-51330,0.6,OPS-SW-0107,Marketing,Normal Activity,False
EVT08560,2026-01-30 17:20:00,152.174.190.222,10.0.4.150,tstevens,Login Success,HTTP,India,India,Device-164,Windows 11,Failed,High,8,No,NO_CVE,8.8,ENG-LAP-0052,Sales,Normal Activity,False
EVT08561,2026-01-30 17:25:00,35.175.93.214,10.0.3.210,perrybryan,File Access,SSH,India,India,Device-809,Linux,Success,High,0,No,CVE-2020-14606,4.0,SAL-PRT-0065,HR,Normal Activity,False
EVT08562,2026-01-30 17:30:00,146.185.34.68,10.0.4.214,shubbard,Login Success,TCP,India,India,Device-696,Windows 10,Success,High,0,No,NO_CVE,7.3,HR-PC-0011,Marketing,Normal Activity,False
EVT08563,2026-01-30 17:35:00,187.66.110.225,10.0.7.243,alexander64,Suspicious Process Execution,SMB,India,India,Device-242,Windows 10,Detected,High,0,No,NO_CVE,3.1,IT-SRV-0052,Sales,Normal Activity,False
EVT08564,2026-01-30 17:40:00,21.44.245.224,10.0.7.181,oedwards,Lateral Movement Detected,DNS,India,India,Device-108,Windows 10,Failed,Critical,2,No,CVE-2025-88608,9.8,HR-DB-0097,Sales,Normal Activity,False
EVT08565,2026-01-30 17:45:00,148.231.91.212,10.0.4.90,ustewart,Brute Force,SSH,India,India,Device-566,macOS,Success,Medium,0,No,CVE-2017-69312,4.5,FIN-IOT-0032,Sales,Normal Activity,False
EVT08566,2026-01-30 17:50:00,223.28.176.55,10.0.5.146,jscott,Lateral Movement Detected,HTTP,India,India,Device-804,Windows 11,Success,Low,0,No,CVE-2015-47066,2.6,ENG-SRV-0065,Sales,Normal Activity,False
EVT08567,2026-01-30 17:55:00,183.251.169.8,10.0.4.183,stricklandkevin,Privilege Escalation,HTTPS,India,India,Device-310,macOS,Detected,High,0,No,CVE-2025-33746,4.2,IT-IOT-0042,Finance,Normal Activity,False
EVT08568,2026-01-30 18:00:00,186.121.193.240,10.0.6.148,abowen,DDoS Attempt,HTTPS,India,India,Device-619,Windows Server 2019,Success,Low,0,No,CVE-2016-51669,3.9,FIN-MOB-0005,HR,Normal Activity,False
EVT08569,2026-01-30 18:05:00,163.201.59.46,10.0.6.175,owatson,Lateral Movement Detected,TCP,India,India,Device-171,Windows 11,Success,Critical,0,No,CVE-2015-45120,0.8,IT-SRV-0071,Legal,Normal Activity,False
EVT08570,2026-01-30 18:10:00,44.167.213.229,10.0.3.149,jeffery70,Brute Force,HTTPS,India,India,Device-707,macOS,Failed,Critical,4,No,NO_CVE,2.9,ENG-SRV-0039,IT,Normal Activity,False
EVT08571,2026-01-30 18:15:00,22.92.88.53,10.0.8.84,sanderschristopher,Web Shell Detected,HTTPS,India,India,Device-981,Windows 10,Blocked,Low,0,No,NO_CVE,1.1,IT-DB-0120,IT,Normal Activity,False
EVT08572,2026-01-30 18:20:00,164.169.110.230,10.0.8.98,ftodd,Account Lockout,TCP,India,India,Device-824,Windows 11,Success,High,0,No,NO_CVE,1.1,SAL-RTR-0078,HR,Normal Activity,False
EVT08573,2026-01-30 18:25:00,98.240.184.30,10.0.5.195,zglass,VPN Connection,TCP,India,India,Device-276,Windows Server 2019,Blocked,High,0,No,CVE-2018-36423,1.0,LEG-FW-0027,Marketing,Normal Activity,False
EVT08574,2026-01-30 18:30:00,28.98.77.123,10.0.6.209,melissa04,Firewall Rule Change,SSH,India,India,Device-249,macOS,Success,Critical,0,Yes,CVE-2021-3633,5.2,SAL-DB-0097,Finance,Normal Activity,False
EVT08575,2026-01-30 18:35:00,135.133.17.23,10.0.3.103,steven00,Account Lockout,HTTPS,India,India,Device-886,macOS,Failed,Medium,6,Yes,NO_CVE,7.1,HR-LAP-0062,IT,Normal Activity,False
EVT08576,2026-01-30 18:40:00,194.86.7.237,10.0.1.193,woodtrevor,Phishing Email,DNS,India,India,Device-208,Windows 11,Success,Low,0,No,NO_CVE,1.3,MKT-IOT-0070,Legal,Normal Activity,False
EVT08577,2026-01-30 18:45:00,99.133.231.205,10.0.9.114,rodgersjackie,Privilege Escalation,HTTP,India,India,Device-505,Windows 11,Detected,Medium,0,No,CVE-2018-44520,3.1,FIN-IOT-0003,Sales,Normal Activity,False
EVT08578,2026-01-30 18:50:00,176.96.128.166,10.0.3.86,jamesturner,Unauthorized Access,RDP,India,India,Device-865,Windows 10,Success,High,0,No,CVE-2025-15683,6.1,HR-SRV-0058,IT,Normal Activity,False
EVT08579,2026-01-30 18:55:00,47.227.12.99,10.0.4.28,summercallahan,Malware Detection,SMB,India,India,Device-581,Windows Server 2019,Success,Low,0,No,CVE-2021-6049,7.0,IT-IOT-0105,Finance,Normal Activity,False
EVT08580,2026-01-30 19:00:00,95.136.212.91,10.0.2.125,adam63,Malware Detection,SMB,India,India,Device-295,Windows Server 2019,Detected,Low,0,No,NO_CVE,0.8,MKT-LAP-0087,Sales,Normal Activity,False
EVT08581,2026-01-30 19:05:00,160.197.165.229,10.0.8.48,plivingston,Port Scan,DNS,India,India,Device-457,Linux,Success,High,0,Yes,NO_CVE,1.2,SAL-LAP-0101,Finance,Normal Activity,False
EVT08582,2026-01-30 19:10:00,137.48.151.238,10.0.4.90,ganderson,Lateral Movement Detected,RDP,India,India,Device-642,Linux,Failed,High,5,No,NO_CVE,8.3,FIN-LAP-0043,Sales,Normal Activity,False
EVT08583,2026-01-30 19:15:00,170.229.168.75,10.0.4.189,panderson,Configuration Change,SMB,India,India,Device-121,macOS,Blocked,Low,0,No,CVE-2023-82696,1.3,IT-FW-0098,Marketing,Normal Activity,False
EVT08584,2026-01-30 19:20:00,28.46.21.216,10.0.6.106,thompsonerin,File Access,RDP,India,India,Device-408,Windows 11,Success,Low,0,Yes,CVE-2019-15699,2.8,ENG-RTR-0093,Marketing,Normal Activity,False
EVT08585,2026-01-30 19:25:00,78.68.144.137,10.0.0.119,davidhoward,DDoS Attempt,DNS,India,India,Device-517,Windows 10,Failed,High,2,No,CVE-2020-94654,0.8,MKT-LAP-0059,Finance,Normal Activity,False
EVT08586,2026-01-30 19:30:00,2.58.177.87,10.0.2.196,smithdeanna,Configuration Change,TCP,India,India,Device-422,macOS,Failed,High,6,No,CVE-2021-12893,5.2,LEG-SRV-0026,HR,Normal Activity,False
EVT08587,2026-01-30 19:35:00,78.36.82.221,10.0.4.95,lfuller,USB Device Connected,TCP,India,India,Device-263,Windows Server 2019,Success,Low,0,No,CVE-2020-55961,7.7,LEG-SRV-0044,Marketing,Normal Activity,False
EVT08588,2026-01-30 19:40:00,201.206.252.182,10.0.3.101,stewartmargaret,Phishing Email,SSH,India,India,Device-840,macOS,Failed,Medium,5,No,NO_CVE,6.4,ENG-DB-0098,IT,Normal Activity,False
EVT08589,2026-01-30 19:45:00,221.183.2.216,10.0.7.183,ebonydavis,Credential Dumping,HTTP,India,India,Device-646,macOS,Detected,Critical,0,No,NO_CVE,8.3,IT-RTR-0124,Sales,Normal Activity,False
EVT08590,2026-01-30 19:50:00,195.61.221.229,10.0.6.112,owhite,Ransomware Detected,RDP,India,India,Device-529,macOS,Failed,Medium,6,Yes,CVE-2023-59735,8.5,HR-PRT-0056,Marketing,Normal Activity,False
EVT08591,2026-01-30 19:55:00,105.7.203.209,10.0.1.131,asanders,Web Shell Detected,RDP,India,India,Device-824,Linux,Failed,Medium,5,No,CVE-2020-34684,3.1,HR-SRV-0030,Operations,Normal Activity,False
EVT08592,2026-01-30 20:00:00,106.215.42.96,10.0.7.228,greengarrett,Failed Login,HTTP,India,India,Device-323,Linux,Success,Medium,0,No,NO_CVE,7.8,LEG-LAP-0016,Sales,Normal Activity,False
EVT08593,2026-01-30 20:05:00,49.20.32.20,10.0.3.153,steelealexander,Firewall Rule Change,TCP,India,India,Device-723,Linux,Failed,Low,7,No,NO_CVE,2.2,ENG-FW-0070,IT,Normal Activity,False
EVT08594,2026-01-30 20:10:00,193.13.104.78,10.0.3.62,greenjamie,USB Device Connected,HTTPS,India,India,Device-908,Windows 10,Failed,Medium,0,No,CVE-2022-39713,8.9,HR-LAP-0082,HR,Normal Activity,False
EVT08595,2026-01-30 20:15:00,12.57.244.10,10.0.1.6,jpearson,Unauthorized Access,SMB,India,India,Device-250,Windows 10,Failed,Low,0,No,NO_CVE,0.6,LEG-IOT-0043,IT,Normal Activity,False
EVT08596,2026-01-30 20:20:00,52.79.55.219,10.0.9.22,blong,USB Device Connected,RDP,India,India,Device-135,macOS,Success,Medium,0,No,CVE-2023-14944,1.0,OPS-IOT-0032,HR,Normal Activity,False
EVT08597,2026-01-30 20:25:00,11.2.21.76,10.0.3.99,stricklandkevin,Credential Dumping,RDP,India,India,Device-790,Windows 11,Blocked,High,0,No,CVE-2025-58950,7.9,SAL-MOB-0028,Sales,Normal Activity,False
EVT08598,2026-01-30 20:30:00,47.72.119.84,10.0.7.153,cindymoreno,Data Exfiltration Attempt,FTP,India,India,Device-319,Windows 10,Blocked,Medium,0,No,NO_CVE,4.1,FIN-SW-0074,Engineering,Normal Activity,False
EVT08599,2026-01-30 20:35:00,146.35.55.52,10.0.8.59,ingramdaniel,Ransomware Detected,HTTPS,India,India,Device-23,Linux,Success,Medium,0,No,NO_CVE,7.2,FIN-SW-0062,Operations,Normal Activity,False
EVT08600,2026-01-30 20:40:00,204.100.40.227,10.0.2.113,edgaroneal,DNS Tunneling Detected,HTTP,India,India,Device-252,Windows 11,Failed,Medium,6,Yes,CVE-2018-70359,3.8,OPS-PC-0096,Sales,Normal Activity,False
EVT08601,2026-01-30 20:45:00,11.247.211.128,10.0.2.84,ahamilton,Account Lockout,HTTP,India,India,Device-955,Windows Server 2019,Blocked,High,0,No,CVE-2018-87183,8.3,FIN-SW-0121,IT,Normal Activity,False
EVT08602,2026-01-30 20:50:00,223.167.219.37,10.0.7.50,daniel86,USB Device Connected,SSH,India,India,Device-263,Windows 10,Success,Low,0,No,CVE-2017-34578,6.0,FIN-MOB-0055,Operations,Normal Activity,False
EVT08603,2026-01-30 20:55:00,181.34.143.174,10.0.9.56,meaganmorris,Suspicious Process Execution,HTTP,India,India,Device-570,macOS,Failed,High,8,No,NO_CVE,2.7,HR-MOB-0059,HR,Normal Activity,False
EVT08604,2026-01-30 21:00:00,107.89.136.125,10.0.0.40,abowen,Failed Login,TCP,India,India,Device-407,macOS,Detected,Medium,0,No,NO_CVE,7.9,OPS-IOT-0031,Sales,Normal Activity,False
EVT08605,2026-01-30 21:05:00,15.186.228.140,10.0.1.227,ybenton,DDoS Attempt,SSH,India,India,Device-437,Linux,Success,High,0,No,NO_CVE,10.0,FIN-LAP-0094,IT,Normal Activity,False
EVT08606,2026-01-30 21:10:00,200.97.141.222,10.0.5.174,nbernard,Credential Dumping,HTTP,India,India,Device-616,macOS,Failed,High,1,No,CVE-2017-36052,3.3,LEG-RTR-0007,Sales,Normal Activity,False
EVT08607,2026-01-30 21:15:00,221.223.42.115,10.0.0.237,eroach,VPN Connection,FTP,India,India,Device-453,macOS,Detected,High,0,No,NO_CVE,1.0,MKT-SRV-0098,Legal,Normal Activity,False
EVT08608,2026-01-30 21:20:00,147.233.221.233,10.0.0.57,paulsims,USB Device Connected,HTTPS,India,India,Device-850,Windows 11,Blocked,Critical,0,No,CVE-2015-39519,2.6,IT-FW-0124,Marketing,Normal Activity,False
EVT08609,2026-01-30 21:25:00,208.87.239.19,10.0.9.129,jpearson,SQL Injection Attempt,HTTPS,India,India,Device-229,Windows Server 2019,Failed,High,3,No,NO_CVE,4.1,IT-MOB-0031,Finance,Normal Activity,False
EVT08610,2026-01-30 21:30:00,134.47.252.116,10.0.5.179,albert69,Credential Dumping,HTTPS,India,India,Device-186,Windows 11,Success,High,0,No,NO_CVE,8.3,FIN-IOT-0071,Engineering,Normal Activity,False
EVT08611,2026-01-30 21:35:00,140.186.3.169,10.0.3.50,ahines,Port Scan,SSH,India,India,Device-196,Windows Server 2019,Detected,High,0,No,CVE-2016-69482,3.4,FIN-SW-0048,IT,Normal Activity,False
EVT08612,2026-01-30 21:40:00,7.180.136.196,10.0.9.109,cruzgregory,USB Device Connected,SSH,India,India,Device-742,Linux,Failed,High,5,Yes,NO_CVE,4.8,SAL-MOB-0119,Finance,Normal Activity,False
EVT08613,2026-01-30 21:45:00,217.27.44.141,10.0.6.196,julie87,Configuration Change,TCP,India,India,Device-610,Windows 10,Success,High,0,No,CVE-2018-70033,8.8,HR-DB-0088,Legal,Normal Activity,False
EVT08614,2026-01-30 21:50:00,221.186.112.147,10.0.4.63,cruzgregory,Failed Login,FTP,India,India,Device-499,Windows Server 2019,Success,High,0,No,CVE-2026-93941,7.0,SAL-SW-0039,Finance,Normal Activity,False
EVT08615,2026-01-30 21:55:00,210.28.191.41,10.0.3.30,christinebrown,Login Success,HTTP,India,India,Device-552,Windows 11,Failed,Medium,3,No,CVE-2016-37813,9.4,IT-SW-0131,Engineering,Normal Activity,False
EVT08616,2026-01-30 22:00:00,223.245.195.30,10.0.1.32,susan73,Suspicious Process Execution,HTTP,India,India,Device-508,macOS,Success,Low,0,No,NO_CVE,2.7,FIN-IOT-0001,Finance,Normal Activity,False
EVT08617,2026-01-30 22:05:00,180.52.161.148,10.0.4.157,trevinodylan,File Access,FTP,India,India,Device-569,Windows 10,Failed,Medium,4,No,NO_CVE,5.8,HR-PC-0016,Marketing,Normal Activity,False
EVT08618,2026-01-30 22:10:00,11.25.221.43,10.0.6.169,teresaperez,Lateral Movement Detected,DNS,India,India,Device-59,Windows 11,Success,Medium,0,No,CVE-2019-37085,4.6,LEG-LAP-0085,Finance,Normal Activity,False
EVT08619,2026-01-30 22:15:00,112.177.55.95,10.0.4.210,moorejose,Failed Login,DNS,India,India,Device-533,Linux,Success,Low,0,No,NO_CVE,8.6,FIN-DB-0042,IT,Normal Activity,False
EVT08620,2026-01-30 22:20:00,206.24.18.113,10.0.9.196,jamesturner,Suspicious Process Execution,RDP,India,India,Device-434,Linux,Failed,High,6,No,NO_CVE,8.2,SAL-IOT-0005,Legal,Normal Activity,False
EVT08621,2026-01-30 22:25:00,207.244.65.109,10.0.9.47,hbeck,DDoS Attempt,HTTP,India,India,Device-986,Linux,Failed,Low,3,No,CVE-2022-81809,9.0,SAL-MOB-0023,Legal,Normal Activity,False
EVT08622,2026-01-30 22:30:00,100.209.80.230,10.0.3.165,hannahmcgrath,Configuration Change,SSH,India,India,Device-972,Windows 11,Success,Medium,0,No,CVE-2022-57256,8.2,LEG-SRV-0052,Engineering,Normal Activity,False
EVT08623,2026-01-30 22:35:00,198.169.223.38,10.0.4.177,david11,Failed Login,SSH,India,India,Device-381,Windows Server 2019,Failed,Medium,3,No,NO_CVE,5.3,ENG-SRV-0010,Sales,Normal Activity,False
EVT08624,2026-01-30 22:40:00,183.85.81.171,10.0.1.152,summercallahan,Login Success,SSH,India,India,Device-65,Windows Server 2019,Blocked,High,0,No,CVE-2015-39519,6.1,LEG-SW-0100,HR,Normal Activity,False
EVT08625,2026-01-30 22:45:00,77.248.37.241,10.0.9.115,jgreen,Web Shell Detected,SMB,India,India,Device-973,Windows 10,Failed,Medium,6,No,CVE-2015-30062,3.2,IT-PC-0042,Finance,Normal Activity,False
EVT08626,2026-01-30 22:50:00,205.71.84.101,10.0.5.122,amanda75,Firewall Rule Change,RDP,India,India,Device-141,macOS,Failed,Medium,1,Yes,NO_CVE,9.9,LEG-MOB-0085,Operations,Normal Activity,False
