event_id,prediction,confidence_score,anomaly_score,severity,event_type,asset_name,source_ip,timestamp
EVT07828,Normal,32.88,0.1165828932363264,High,Failed Login,OPS-SRV-0046,103.98.151.217,2026-01-28 04:20:00
EVT07829,Normal,26.64,0.1100765543170578,Critical,Suspicious Process Execution,IT-PC-0094,219.227.177.26,2026-01-28 04:25:00
EVT07830,Normal,18.23,0.1400267870622671,High,Login Success,ENG-PC-0056,153.219.109.10,2026-01-28 04:30:00
EVT07831,Normal,27.06,0.1336790334356115,Low,Ransomware Detected,SAL-SW-0012,206.254.65.104,2026-01-28 04:35:00
EVT07832,Normal,16.4,0.1298961643798236,High,Account Lockout,FIN-SRV-0126,205.137.178.237,2026-01-28 04:40:00
EVT07833,Normal,41.09,0.0222449476556286,Medium,File Access,IT-SRV-0020,46.81.213.186,2026-01-28 04:45:00
EVT07834,Normal,33.3,0.1141970867241338,Medium,Unauthorized Access,SAL-SRV-0064,42.186.22.196,2026-01-28 04:50:00
EVT07835,Normal,34.39,0.1026736512365523,Medium,VPN Connection,HR-IOT-0071,30.172.227.222,2026-01-28 04:55:00
EVT07836,Normal,44.98,0.0728912851253011,Low,Account Lockout,IT-PRT-0019,200.90.51.167,2026-01-28 05:00:00
EVT07837,Normal,42.05,0.0442048365867572,High,Credential Dumping,HR-PC-0005,139.23.190.254,2026-01-28 05:05:00
EVT07838,Normal,57.63,0.0036509281014426,Low,Brute Force,LEG-FW-0048,211.90.195.239,2026-01-28 05:10:00
EVT07839,Normal,17.44,0.1160973156875214,Low,Malware Detection,LEG-FW-0057,162.76.154.78,2026-01-28 05:15:00
EVT07840,Normal,29.98,0.0601687271675169,Low,DNS Tunneling Detected,OPS-PRT-0097,95.117.250.100,2026-01-28 05:20:00
EVT07841,Normal,25.72,0.1421838668261694,High,Failed Login,ENG-PRT-0127,81.161.235.58,2026-01-28 05:25:00
EVT07842,Normal,11.36,0.1672428962146998,Medium,Privilege Escalation,MKT-RTR-0080,159.8.158.196,2026-01-28 05:30:00
EVT07843,Normal,34.31,0.1099142338324761,Medium,File Access,ENG-PC-0072,167.51.36.150,2026-01-28 05:35:00
EVT07844,Normal,18.86,0.154307386403528,Medium,Ransomware Detected,LEG-IOT-0067,159.145.127.125,2026-01-28 05:40:00
EVT07845,Normal,30.68,0.0779286225002842,Critical,Account Lockout,FIN-MOB-0027,58.175.203.121,2026-01-28 05:45:00
EVT07846,Normal,23.5,0.0810173009657093,Medium,USB Device Connected,SAL-SRV-0069,212.98.50.98,2026-01-28 05:50:00
EVT07847,Normal,71.89,3.3235761125016694e-05,High,Port Scan,LEG-MOB-0111,176.156.173.193,2026-01-28 05:55:00
EVT07848,Normal,51.73,0.0370669157677522,Critical,Ransomware Detected,OPS-DB-0042,108.3.163.89,2026-01-28 06:00:00
EVT07849,Normal,57.11,0.0557121741688166,Critical,File Access,LEG-PC-0017,89.99.130.182,2026-01-28 06:05:00
EVT07850,Normal,35.27,0.1008052300305929,High,Brute Force,LEG-SRV-0003,217.24.58.116,2026-01-28 06:10:00
EVT07851,Normal,17.27,0.1121052706834026,Medium,Firewall Rule Change,ENG-LAP-0082,129.116.179.178,2026-01-28 06:15:00
EVT07852,Normal,44.16,0.0829397318608149,High,VPN Connection,ENG-DB-0087,152.87.93.29,2026-01-28 06:20:00
EVT07853,Normal,48.55,0.0496305206558552,Medium,Port Scan,HR-RTR-0093,70.135.39.90,2026-01-28 06:25:00
EVT07854,Normal,47.24,0.0909135501365285,Medium,Port Scan,OPS-IOT-0113,132.204.149.69,2026-01-28 06:30:00
EVT07855,Normal,24.29,0.1228635184862145,Medium,SQL Injection Attempt,MKT-LAP-0002,197.6.170.195,2026-01-28 06:35:00
EVT07856,Normal,22.8,0.1137997357733475,Medium,Unauthorized Access,OPS-FW-0067,132.153.125.89,2026-01-28 06:40:00
EVT07857,Normal,52.23,0.0628838480997669,Low,Phishing Email,FIN-SW-0058,114.12.80.146,2026-01-28 06:45:00
EVT07858,Normal,44.42,0.0137714789079022,Medium,Malware Detection,LEG-FW-0018,68.2.106.209,2026-01-28 06:50:00
EVT07859,Normal,21.27,0.1441182884650889,Medium,Failed Login,HR-SW-0068,110.30.142.3,2026-01-28 06:55:00
EVT07860,Normal,18.5,0.1426507600112301,High,SQL Injection Attempt,FIN-FW-0122,98.19.46.218,2026-01-28 07:00:00
EVT07861,Normal,49.46,0.0510943688732618,Low,Brute Force,LEG-RTR-0058,138.231.5.23,2026-01-28 07:05:00
EVT07862,Normal,34.1,0.1013804212181129,Low,Privilege Escalation,HR-DB-0004,200.28.171.12,2026-01-28 07:10:00
EVT07863,Normal,15.99,0.1504708937499947,High,Credential Dumping,FIN-SRV-0069,197.253.48.185,2026-01-28 07:15:00
EVT07864,Normal,52.41,0.0119201333925267,Medium,Suspicious Process Execution,IT-FW-0092,169.187.55.72,2026-01-28 07:20:00
EVT07865,Normal,28.78,0.0878607821714989,Medium,VPN Connection,OPS-LAP-0029,213.22.250.54,2026-01-28 07:25:00
EVT07866,Normal,16.82,0.1450509726636636,Medium,DDoS Attempt,ENG-MOB-0050,97.185.24.236,2026-01-28 07:30:00
EVT07867,Normal,30.68,0.131848717815698,Medium,Login Success,OPS-SW-0127,132.87.135.78,2026-01-28 07:35:00
EVT07868,Normal,29.85,0.0861198717680473,Low,Unauthorized Access,HR-LAP-0036,103.40.77.51,2026-01-28 07:40:00
EVT07869,Normal,47.64,0.0377995563884061,Medium,Account Lockout,ENG-DB-0095,169.188.74.9,2026-01-28 07:45:00
EVT07870,Normal,41.01,0.1107134826022808,Medium,Phishing Email,SAL-IOT-0110,174.52.234.51,2026-01-28 07:50:00
EVT07871,Normal,20.82,0.0980276880146646,Critical,Data Exfiltration Attempt,MKT-PC-0032,212.195.66.231,2026-01-28 07:55:00
EVT07872,Normal,20.71,0.1248428622564055,Low,SQL Injection Attempt,SAL-IOT-0068,137.229.156.179,2026-01-28 08:00:00
EVT07873,Normal,18.47,0.106092211305249,Medium,Firewall Rule Change,LEG-SW-0009,40.191.64.173,2026-01-28 08:05:00
EVT07874,Normal,29.98,0.1279147556140242,High,USB Device Connected,HR-LAP-0101,207.75.46.151,2026-01-28 08:10:00
EVT07875,Normal,61.93,0.0252683056358239,Medium,Phishing Email,MKT-SW-0110,186.194.68.147,2026-01-28 08:15:00
EVT07876,Normal,33.7,0.0955320729328399,High,Phishing Email,FIN-IOT-0046,214.202.81.179,2026-01-28 08:20:00
EVT07877,Suspicious,48.62,-0.0030644253675312,Medium,Unauthorized Access,HR-RTR-0038,221.1.69.123,2026-01-28 08:25:00
EVT07878,Normal,59.2,0.0132987582304882,Critical,Credential Dumping,HR-MOB-0079,186.70.10.32,2026-01-28 08:30:00
EVT07879,Normal,40.24,0.0584584561297826,Low,SQL Injection Attempt,SAL-IOT-0116,223.152.41.71,2026-01-28 08:35:00
EVT07880,Normal,27.54,0.111281126538644,Medium,USB Device Connected,LEG-MOB-0005,174.40.58.95,2026-01-28 08:40:00
EVT07881,Normal,47.52,0.0661950054384484,Medium,USB Device Connected,LEG-SW-0024,200.225.106.237,2026-01-28 08:45:00
EVT07882,Suspicious,64.26,-0.0216029789194242,Medium,Brute Force,OPS-PRT-0026,180.55.196.20,2026-01-28 08:50:00
EVT07883,Normal,17.39,0.1219531609544371,Medium,Data Exfiltration Attempt,OPS-PRT-0068,87.47.49.91,2026-01-28 08:55:00
EVT07884,Normal,42.45,0.0704206847353987,Low,Account Lockout,LEG-SW-0111,222.20.131.134,2026-01-28 09:00:00
EVT07885,Normal,27.95,0.0612663421983464,High,Account Lockout,IT-SW-0013,197.120.79.109,2026-01-28 09:05:00
EVT07886,Normal,41.18,0.0500885213204723,High,Phishing Email,MKT-DB-0101,173.103.207.110,2026-01-28 09:10:00
EVT07887,Normal,16.05,0.1125573929850778,Medium,Ransomware Detected,LEG-SRV-0041,194.166.217.60,2026-01-28 09:15:00
EVT07888,Normal,44.4,0.084727447894525,High,DNS Tunneling Detected,SAL-FW-0105,108.102.154.122,2026-01-28 09:20:00
EVT07889,Normal,38.92,0.1123167438356584,High,Privilege Escalation,MKT-SRV-0049,144.65.174.17,2026-01-28 09:25:00
EVT07890,Normal,51.89,0.0116316787951189,Medium,Configuration Change,SAL-FW-0056,143.32.129.104,2026-01-28 09:30:00
EVT07891,Suspicious,70.11,-0.0285012287247575,Critical,Account Lockout,ENG-PC-0022,129.128.192.223,2026-01-28 09:35:00
EVT07892,Normal,48.09,0.0756868722618299,Medium,SQL Injection Attempt,LEG-PC-0107,75.38.168.201,2026-01-28 09:40:00
EVT07893,Normal,37.71,0.0933090125219728,High,Account Lockout,ENG-DB-0028,218.187.187.234,2026-01-28 09:45:00
EVT07894,Normal,29.14,0.083499502381534,Low,Credential Dumping,MKT-RTR-0061,171.33.147.85,2026-01-28 09:50:00
EVT07895,Normal,51.14,0.0615443362162112,Medium,Account Lockout,MKT-LAP-0015,158.209.183.65,2026-01-28 09:55:00
EVT07896,Normal,46.34,0.0777970072362104,Medium,Account Lockout,LEG-RTR-0098,101.236.31.37,2026-01-28 10:00:00
EVT07897,Normal,41.13,0.0948328917582601,High,Unauthorized Access,ENG-PRT-0088,4.0.241.132,2026-01-28 10:05:00
EVT07898,Normal,20.4,0.1073085197575938,High,Unauthorized Access,SAL-SRV-0119,189.185.234.100,2026-01-28 10:10:00
EVT07899,Normal,23.3,0.125148637283421,Medium,USB Device Connected,SAL-SRV-0135,205.168.119.41,2026-01-28 10:15:00
EVT07900,Normal,46.59,0.0735880744403058,Critical,Ransomware Detected,HR-SRV-0101,139.136.92.197,2026-01-28 10:20:00
EVT07901,Normal,16.46,0.1381042513787521,Low,Failed Login,HR-PC-0108,16.213.196.175,2026-01-28 10:25:00
EVT07902,Normal,33.59,0.093807121921312,Low,USB Device Connected,MKT-SRV-0116,209.117.60.97,2026-01-28 10:30:00
EVT07903,Normal,55.64,0.0522198762990092,High,Suspicious Process Execution,MKT-DB-0084,195.76.111.63,2026-01-28 10:35:00
EVT07904,Normal,26.28,0.1228902962932517,High,DNS Tunneling Detected,OPS-PRT-0090,61.115.104.54,2026-01-28 10:40:00
EVT07905,Normal,65.66,0.0022745124482512,Low,Account Lockout,HR-SW-0012,84.192.81.50,2026-01-28 10:45:00
EVT07906,Normal,41.53,0.1015915058071755,Medium,VPN Connection,ENG-SRV-0125,196.134.82.46,2026-01-28 10:50:00
EVT07907,Normal,34.62,0.1035595990723251,Low,Ransomware Detected,MKT-FW-0077,220.66.4.51,2026-01-28 10:55:00
EVT07908,Normal,13.82,0.1426953206058389,Medium,Brute Force,IT-FW-0040,193.107.89.173,2026-01-28 11:00:00
EVT07909,Normal,18.97,0.1058606527075386,Medium,Port Scan,OPS-PC-0052,75.188.191.218,2026-01-28 11:05:00
EVT07910,Normal,46.35,0.0507745426097633,Critical,DNS Tunneling Detected,ENG-FW-0047,181.59.123.4,2026-01-28 11:10:00
EVT07911,Normal,14.18,0.1242360734066381,Medium,Unauthorized Access,FIN-LAP-0117,181.32.16.104,2026-01-28 11:15:00
EVT07912,Normal,40.82,0.0914374399425907,Medium,Ransomware Detected,FIN-PRT-0070,187.47.130.73,2026-01-28 11:20:00
EVT07913,Normal,18.48,0.1107439975444612,Critical,Privilege Escalation,OPS-MOB-0102,135.213.65.35,2026-01-28 11:25:00
EVT07914,Normal,26.77,0.0775258541639428,Medium,Account Lockout,HR-RTR-0047,156.167.188.53,2026-01-28 11:30:00
EVT07915,Normal,29.75,0.1147742024298321,Low,Login Success,HR-IOT-0106,205.9.211.67,2026-01-28 11:35:00
EVT07916,Normal,27.88,0.0700135372346895,Low,Configuration Change,SAL-FW-0072,102.43.35.92,2026-01-28 11:40:00
EVT07917,Suspicious,53.96,-0.0159471600845152,Low,DNS Tunneling Detected,SAL-MOB-0120,217.99.231.222,2026-01-28 11:45:00
EVT07918,Normal,30.16,0.1290524679583614,High,Port Scan,ENG-PRT-0025,202.119.90.231,2026-01-28 11:50:00
EVT07919,Normal,41.04,0.1014988035560731,Medium,DNS Tunneling Detected,OPS-PRT-0065,203.242.117.139,2026-01-28 11:55:00
EVT07920,Normal,32.74,0.1087138842728455,Low,Brute Force,OPS-IOT-0042,140.199.87.208,2026-01-28 12:00:00
EVT07921,Normal,34.97,0.1105682356812802,High,Ransomware Detected,FIN-DB-0078,49.15.230.56,2026-01-28 12:05:00
EVT07922,Normal,39.46,0.0708291255469542,Low,Web Shell Detected,MKT-PC-0090,219.61.68.49,2026-01-28 12:10:00
EVT07923,Normal,23.07,0.0903756168426277,Critical,Credential Dumping,OPS-RTR-0030,148.224.164.61,2026-01-28 12:15:00
EVT07924,Normal,30.12,0.0755750527570631,Critical,Unauthorized Access,ENG-FW-0101,77.38.32.141,2026-01-28 12:20:00
EVT07925,Normal,56.36,0.0413009846935628,High,VPN Connection,ENG-RTR-0063,146.160.28.208,2026-01-28 12:25:00
EVT07926,Normal,38.98,0.0851099047397705,Low,Credential Dumping,ENG-RTR-0010,170.38.117.105,2026-01-28 12:30:00
EVT07927,Normal,25.91,0.0764528607104467,Medium,DDoS Attempt,FIN-PRT-0123,143.141.140.101,2026-01-28 12:35:00
EVT07928,Normal,25.71,0.1111948445675083,Critical,Phishing Email,HR-SW-0047,186.24.18.184,2026-01-28 12:40:00
EVT07929,Normal,32.41,0.0799777391947276,Critical,VPN Connection,ENG-RTR-0003,195.223.68.191,2026-01-28 12:45:00
EVT07930,Normal,25.18,0.1294181336187804,High,Port Scan,ENG-SW-0065,106.61.122.202,2026-01-28 12:50:00
EVT07931,Normal,24.53,0.1321700481269388,High,Privilege Escalation,OPS-PRT-0017,213.25.21.248,2026-01-28 12:55:00
EVT07932,Normal,29.44,0.1076125359468581,Medium,USB Device Connected,MKT-SRV-0108,160.70.8.67,2026-01-28 13:00:00
EVT07933,Normal,22.45,0.0873602574048801,High,Firewall Rule Change,IT-SRV-0068,181.53.89.175,2026-01-28 13:05:00
EVT07934,Normal,62.47,0.0079042856756883,High,Unauthorized Access,OPS-PC-0120,51.104.66.27,2026-01-28 13:10:00
EVT07935,Suspicious,71.91,-0.0069551454853734,Critical,Web Shell Detected,HR-PRT-0077,131.6.118.90,2026-01-28 13:15:00
EVT07936,Normal,34.24,0.0599992335736718,Low,VPN Connection,ENG-FW-0006,98.20.174.216,2026-01-28 13:20:00
EVT07937,Normal,21.27,0.1327900798449682,Medium,Malware Detection,SAL-PC-0058,187.210.194.146,2026-01-28 13:25:00
EVT07938,Normal,63.63,0.0359337496190653,Critical,Ransomware Detected,IT-PC-0011,179.44.184.48,2026-01-28 13:30:00
EVT07939,Normal,33.72,0.105482973504758,Low,Lateral Movement Detected,HR-IOT-0046,159.137.48.227,2026-01-28 13:35:00
EVT07940,Normal,62.63,0.001610287515771,Low,Web Shell Detected,SAL-PRT-0104,204.168.16.98,2026-01-28 13:40:00
EVT07941,Normal,22.58,0.1244352313006822,Critical,Data Exfiltration Attempt,FIN-LAP-0029,200.151.164.155,2026-01-28 13:45:00
EVT07942,Normal,40.55,0.05997772361795,High,USB Device Connected,LEG-LAP-0016,216.217.162.247,2026-01-28 13:50:00
EVT07943,Normal,23.19,0.1293645988031427,Critical,DNS Tunneling Detected,ENG-RTR-0086,4.42.20.188,2026-01-28 13:55:00
EVT07944,Normal,10.52,0.1453965179265574,Medium,Port Scan,FIN-LAP-0103,166.85.198.16,2026-01-28 14:00:00
EVT07945,Normal,43.0,0.0916162186959121,Medium,File Access,MKT-LAP-0071,157.75.138.63,2026-01-28 14:05:00
EVT07946,Normal,50.08,0.0691773735092328,High,DNS Tunneling Detected,IT-LAP-0020,199.229.30.131,2026-01-28 14:10:00
EVT07947,Normal,11.64,0.1604174998679301,Medium,Data Exfiltration Attempt,FIN-SW-0119,145.119.193.203,2026-01-28 14:15:00
EVT07948,Normal,35.28,0.0772450916145054,Critical,Login Success,OPS-LAP-0076,207.7.100.104,2026-01-28 14:20:00
EVT07949,Normal,65.06,0.0339643481076903,Critical,Suspicious Process Execution,SAL-SRV-0064,129.174.118.199,2026-01-28 14:25:00
EVT07950,Normal,19.11,0.1184314493758122,Low,Ransomware Detected,ENG-LAP-0024,207.145.217.212,2026-01-28 14:30:00
EVT07951,Normal,56.3,0.0283977118900432,High,USB Device Connected,FIN-DB-0032,164.82.56.252,2026-01-28 14:35:00
EVT07952,Normal,22.68,0.0835630606908819,High,USB Device Connected,ENG-MOB-0140,49.59.28.230,2026-01-28 14:40:00
EVT07953,Normal,23.37,0.1389858114583666,High,Login Success,IT-SRV-0135,88.255.210.10,2026-01-28 14:45:00
EVT07954,Normal,37.01,0.0724484100451735,Critical,DDoS Attempt,SAL-MOB-0050,115.196.88.78,2026-01-28 14:50:00
EVT07955,Normal,22.91,0.1267859261187466,High,Port Scan,HR-PC-0089,143.246.137.39,2026-01-28 14:55:00
EVT07956,Normal,22.35,0.134822579674166,High,VPN Connection,ENG-FW-0044,163.237.235.105,2026-01-28 15:00:00
EVT07957,Normal,26.98,0.1058274264159148,Medium,VPN Connection,ENG-LAP-0081,68.161.138.65,2026-01-28 15:05:00
EVT07958,Normal,19.83,0.1436218990067618,High,SQL Injection Attempt,LEG-MOB-0061,35.82.130.191,2026-01-28 15:10:00
EVT07959,Normal,37.41,0.0964478179316864,Low,Account Lockout,OPS-PC-0087,173.68.216.86,2026-01-28 15:15:00
EVT07960,Suspicious,75.01,-0.0191599160070367,High,SQL Injection Attempt,LEG-LAP-0078,128.220.18.172,2026-01-28 15:20:00
EVT07961,Suspicious,63.92,-0.0054372835335925,High,SQL Injection Attempt,OPS-FW-0049,4.0.222.193,2026-01-28 15:25:00
EVT07962,Normal,26.92,0.1211315106603042,High,DNS Tunneling Detected,IT-LAP-0015,93.106.124.76,2026-01-28 15:30:00
EVT07963,Normal,16.99,0.1565802758872101,Medium,Credential Dumping,ENG-SRV-0140,14.64.21.19,2026-01-28 15:35:00
EVT07964,Normal,12.53,0.1387571271389172,Medium,USB Device Connected,SAL-MOB-0017,213.115.244.108,2026-01-28 15:40:00
EVT07965,Normal,38.92,0.1038515827796345,Medium,Configuration Change,IT-FW-0122,151.78.177.163,2026-01-28 15:45:00
EVT07966,Normal,46.18,0.0445964880847895,High,Session Hijacking Attempt,LEG-LAP-0068,1.149.0.216,2026-01-28 15:50:00
EVT07967,Normal,23.03,0.1601691950979478,Medium,Malware Detection,LEG-SRV-0087,221.173.33.2,2026-01-28 15:55:00
EVT07968,Normal,44.73,0.0143346692741457,High,Port Scan,IT-SW-0035,86.239.179.96,2026-01-28 16:00:00
EVT07969,Normal,28.72,0.1125655775737997,Medium,Firewall Rule Change,HR-IOT-0056,168.239.51.71,2026-01-28 16:05:00
EVT07970,Normal,23.24,0.0962452345402385,Low,Firewall Rule Change,FIN-SRV-0043,107.107.177.107,2026-01-28 16:10:00
EVT07971,Normal,33.78,0.0773121222690865,High,SQL Injection Attempt,ENG-RTR-0104,213.172.30.147,2026-01-28 16:15:00
EVT07972,Normal,9.24,0.1432747019378908,Medium,Failed Login,ENG-LAP-0100,189.134.216.178,2026-01-28 16:20:00
EVT07973,Normal,57.21,0.0546755667970962,Medium,Session Hijacking Attempt,HR-MOB-0107,20.34.92.170,2026-01-28 16:25:00
EVT07974,Normal,19.36,0.1220677192769823,Medium,USB Device Connected,MKT-FW-0065,199.59.232.137,2026-01-28 16:30:00
EVT07975,Normal,37.76,0.1015819641178131,High,Firewall Rule Change,FIN-LAP-0095,111.117.179.151,2026-01-28 16:35:00
EVT07976,Normal,47.38,0.0275877761553284,Low,Phishing Email,IT-LAP-0103,128.37.20.2,2026-01-28 16:40:00
EVT07977,Normal,38.51,0.0824008175409904,Critical,DDoS Attempt,ENG-SRV-0027,44.101.123.218,2026-01-28 16:45:00
EVT07978,Normal,25.6,0.1125993505653372,High,Suspicious Process Execution,IT-LAP-0029,192.153.183.169,2026-01-28 16:50:00
EVT07979,Normal,28.17,0.0612510288794848,Medium,USB Device Connected,HR-PC-0011,133.247.173.130,2026-01-28 16:55:00
EVT07980,Normal,27.63,0.1049212338333128,Low,File Access,FIN-MOB-0116,201.201.63.28,2026-01-28 17:00:00
EVT07981,Normal,27.57,0.1183458154802518,Medium,Privilege Escalation,FIN-DB-0003,217.47.219.241,2026-01-28 17:05:00
EVT07982,Normal,24.74,0.0870875871079528,Critical,File Access,HR-MOB-0109,210.77.223.50,2026-01-28 17:10:00
EVT07983,Suspicious,60.45,-0.0233631141135858,High,Suspicious Process Execution,MKT-DB-0012,90.111.43.87,2026-01-28 17:15:00
EVT07984,Suspicious,48.33,-0.0008906796595079,High,Privilege Escalation,HR-RTR-0002,32.217.2.184,2026-01-28 17:20:00
EVT07985,Normal,28.5,0.10032043388491,Critical,Privilege Escalation,SAL-LAP-0087,185.238.202.9,2026-01-28 17:25:00
EVT07986,Normal,34.84,0.1139345787935576,High,SQL Injection Attempt,OPS-PC-0103,219.18.82.252,2026-01-28 17:30:00
EVT07987,Normal,37.43,0.1010936578363898,Critical,Suspicious Process Execution,ENG-MOB-0110,141.90.114.63,2026-01-28 17:35:00
EVT07988,Normal,47.93,0.068840899319692,Critical,DDoS Attempt,LEG-PC-0075,140.164.138.154,2026-01-28 17:40:00
EVT07989,Normal,51.65,0.0085624653082214,Medium,Web Shell Detected,MKT-DB-0087,66.56.11.67,2026-01-28 17:45:00
EVT07990,Normal,30.64,0.0884164847539512,Critical,Malware Detection,MKT-SRV-0112,214.168.180.120,2026-01-28 17:50:00
EVT07991,Normal,19.3,0.1289149232053527,Medium,Account Lockout,IT-DB-0030,132.77.129.75,2026-01-28 17:55:00
EVT07992,Normal,13.92,0.1592049533071435,High,File Access,ENG-PRT-0027,222.169.52.120,2026-01-28 18:00:00
EVT07993,Normal,29.96,0.1308240152720781,Medium,File Access,MKT-SRV-0089,202.117.87.245,2026-01-28 18:05:00
EVT07994,Normal,36.97,0.1130570285599283,Medium,Configuration Change,SAL-PRT-0030,222.116.65.40,2026-01-28 18:10:00
EVT07995,Normal,51.9,0.0426462728648165,High,Firewall Rule Change,LEG-MOB-0114,217.104.148.160,2026-01-28 18:15:00
EVT07996,Normal,44.24,0.0201800821336751,Medium,File Access,IT-FW-0076,151.27.72.175,2026-01-28 18:20:00
EVT07997,Normal,44.63,0.036416613903932,Medium,Privilege Escalation,ENG-LAP-0032,58.246.165.33,2026-01-28 18:25:00
EVT07998,Normal,36.24,0.1061353299632072,Medium,Web Shell Detected,MKT-SW-0042,26.176.81.95,2026-01-28 18:30:00
EVT07999,Normal,40.98,0.0515433518147908,Low,Ransomware Detected,FIN-FW-0121,221.23.168.104,2026-01-28 18:35:00
EVT08000,Normal,50.11,0.0605562275700658,Medium,VPN Connection,SAL-IOT-0058,193.247.96.109,2026-01-28 18:40:00
EVT08001,Normal,43.93,0.0870631638862966,High,Web Shell Detected,OPS-MOB-0144,135.178.93.27,2026-01-28 18:45:00
EVT08002,Normal,30.4,0.108583937102837,Medium,Suspicious Process Execution,LEG-DB-0025,217.138.152.9,2026-01-28 18:50:00
EVT08003,Normal,41.37,0.0229116235722256,High,Web Shell Detected,SAL-RTR-0090,165.75.103.210,2026-01-28 18:55:00
EVT08004,Normal,28.82,0.0970722789254086,Critical,File Access,HR-IOT-0100,202.104.120.45,2026-01-28 19:00:00
EVT08005,Normal,26.84,0.0715754522413236,Low,Login Success,OPS-FW-0016,142.218.225.6,2026-01-28 19:05:00
EVT08006,Normal,24.87,0.1025225311321715,Critical,Port Scan,LEG-SW-0110,198.126.39.60,2026-01-28 19:10:00
EVT08007,Normal,60.18,0.0311236542497488,Medium,Data Exfiltration Attempt,FIN-RTR-0003,6.42.220.137,2026-01-28 19:15:00
EVT08008,Normal,53.49,0.0101905130207089,Low,Brute Force,MKT-PC-0021,219.13.221.124,2026-01-28 19:20:00
EVT08009,Normal,26.86,0.102561796630524,High,Port Scan,OPS-IOT-0116,92.209.219.137,2026-01-28 19:25:00
EVT08010,Normal,28.74,0.07108036689979,Low,Failed Login,LEG-SW-0089,207.6.253.178,2026-01-28 19:30:00
EVT08011,Normal,43.14,0.0398778917299165,Critical,SQL Injection Attempt,LEG-MOB-0099,66.152.34.193,2026-01-28 19:35:00
EVT08012,Normal,35.31,0.0736939459072795,Medium,DDoS Attempt,LEG-MOB-0053,215.166.34.156,2026-01-28 19:40:00
EVT08013,Normal,26.3,0.1171695984900864,High,DDoS Attempt,MKT-SW-0069,190.191.244.242,2026-01-28 19:45:00
EVT08014,Normal,50.36,0.0836713766927502,High,Port Scan,HR-LAP-0118,212.108.152.134,2026-01-28 19:50:00
EVT08015,Normal,24.55,0.1405734040575817,Medium,Brute Force,LEG-SW-0122,208.39.3.116,2026-01-28 19:55:00
EVT08016,Normal,20.94,0.1210286489107838,Low,Configuration Change,OPS-IOT-0070,128.108.151.164,2026-01-28 20:00:00
EVT08017,Normal,18.13,0.1564526921927977,High,Port Scan,MKT-DB-0095,213.0.113.225,2026-01-28 20:05:00
EVT08018,Normal,39.69,0.0852607182080446,Medium,Phishing Email,IT-DB-0043,73.211.36.235,2026-01-28 20:10:00
EVT08019,Normal,25.86,0.147264846796542,Medium,Session Hijacking Attempt,MKT-SW-0091,28.58.207.173,2026-01-28 20:15:00
EVT08020,Normal,17.27,0.1591512097050716,High,Firewall Rule Change,LEG-DB-0106,88.244.145.3,2026-01-28 20:20:00
EVT08021,Suspicious,69.41,-0.0017086954839693,Critical,DDoS Attempt,HR-RTR-0089,199.200.156.3,2026-01-28 20:25:00
EVT08022,Normal,38.88,0.1052873260401159,Medium,Failed Login,SAL-RTR-0080,201.0.22.148,2026-01-28 20:30:00
EVT08023,Normal,25.42,0.1086570282713615,High,Ransomware Detected,HR-PRT-0042,196.230.203.230,2026-01-28 20:35:00
EVT08024,Normal,35.64,0.0769896448730221,High,DNS Tunneling Detected,HR-RTR-0059,170.187.162.41,2026-01-28 20:40:00
EVT08025,Normal,49.48,0.0252843045155181,High,SQL Injection Attempt,ENG-MOB-0127,125.105.234.155,2026-01-28 20:45:00
EVT08026,Normal,34.65,0.0893253946411701,Low,Lateral Movement Detected,IT-SRV-0121,131.121.191.18,2026-01-28 20:50:00
EVT08027,Normal,29.88,0.1142399097850033,Low,Account Lockout,ENG-PRT-0064,200.46.20.76,2026-01-28 20:55:00
EVT08028,Normal,18.71,0.1022394108802011,High,File Access,MKT-SW-0089,186.187.79.247,2026-01-28 21:00:00
EVT08029,Normal,21.15,0.1145128304389832,Low,Configuration Change,MKT-FW-0085,213.227.64.3,2026-01-28 21:05:00
EVT08030,Normal,42.88,0.0685902105574071,High,Web Shell Detected,ENG-PRT-0109,124.14.229.142,2026-01-28 21:10:00
EVT08031,Normal,42.51,0.0936824454303422,Medium,Account Lockout,OPS-PRT-0101,177.244.18.69,2026-01-28 21:15:00
EVT08032,Normal,61.65,0.010460164871513,Medium,VPN Connection,IT-SRV-0035,206.41.81.246,2026-01-28 21:20:00
EVT08033,Normal,34.94,0.0730667667142076,Medium,Web Shell Detected,IT-PC-0087,12.182.103.22,2026-01-28 21:25:00
EVT08034,Normal,45.45,0.0291685782890164,Low,Ransomware Detected,SAL-PRT-0105,148.126.214.239,2026-01-28 21:30:00
EVT08035,Normal,75.72,0.0051312926028733,Medium,Credential Dumping,HR-MOB-0053,20.207.133.110,2026-01-28 21:35:00
EVT08036,Normal,14.66,0.1598629298802075,High,Firewall Rule Change,OPS-SW-0082,210.222.111.67,2026-01-28 21:40:00
EVT08037,Normal,25.68,0.0962728835202204,Medium,Session Hijacking Attempt,IT-DB-0067,203.190.18.60,2026-01-28 21:45:00
EVT08038,Normal,51.65,0.0446453549084737,Critical,USB Device Connected,IT-LAP-0083,204.158.75.207,2026-01-28 21:50:00
